date,MSFT.Open,MSFT.High,MSFT.Low,MSFT.Close,MSFT.Volume,MSFT.Adjusted,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,,
5/4/21,250.970001,251.210007,245.759995,247.789993,32756100,245.216797,131.190002,131.490005,126.699997,127.849998,137564700,126.90815,,
5/5/21,249.059998,249.5,245.820007,246.470001,21901300,243.910522,129.199997,130.449997,127.970001,128.100006,84000900,127.156311,,
5/6/21,246.449997,249.860001,244.690002,249.729996,26491100,247.136673,127.889999,129.75,127.129997,129.740005,78128300,128.784256,,
5/7/21,252.149994,254.300003,251.169998,252.460007,27032900,249.838318,130.850006,131.259995,129.479996,130.210007,78973300,129.470306,,
5/10/21,250.869995,251.729996,247.119995,247.179993,29299900,244.613144,129.410004,129.539993,126.809998,126.849998,88071200,126.129395,,
5/11/21,244.550003,246.600006,242.570007,246.229996,33641600,243.673019,123.5,126.269997,122.769997,125.910004,126142800,125.19474,,
5/12/21,242.169998,244.380005,238.070007,239,36684400,236.518112,123.400002,124.639999,122.25,122.769997,112172300,122.072563,,
5/13/21,241.800003,245.600006,241.419998,243.029999,29624300,240.506256,124.580002,126.150002,124.260002,124.970001,105861300,124.260071,,
5/14/21,245.580002,249.179993,245.490005,248.149994,23901100,245.573074,126.25,127.889999,125.849998,127.449997,81918000,126.72599,,
5/17/21,246.550003,246.589996,243.520004,245.179993,24970200,242.633911,126.82,126.93,125.169998,126.269997,74244600,125.552689,,
5/18/21,246.270004,246.410004,242.899994,243.080002,20168000,240.55574,126.559998,126.989998,124.779999,124.849998,63342900,124.140747,,
5/19/21,239.309998,243.229996,238.600006,243.119995,25739800,241.150879,123.160004,124.919998,122.860001,124.690002,92612000,123.981667,,
5/20/21,243.960007,247.949997,243.860001,246.479996,21800700,244.483658,125.230003,127.720001,125.099998,127.309998,76857100,126.586777,,
5/21/21,247.570007,248.330002,244.740005,245.169998,21863100,243.18425,127.82,128,125.209999,125.43,79295400,124.717468,,
5/24/21,247.789993,251.160004,247.509995,250.779999,21411500,248.74884,126.010002,127.940002,125.940002,127.099998,63092900,126.377968,,
5/25/21,251.770004,252.75,250.820007,251.720001,17704300,249.681229,127.82,128.320007,126.32,126.900002,72009500,126.179108,,
5/26/21,251.429993,252.940002,250.75,251.490005,17771600,249.453094,126.959999,127.389999,126.419998,126.849998,56575900,126.129395,,
5/27/21,251.169998,251.479996,249.25,249.309998,24426200,247.290756,126.440002,127.639999,125.080002,125.279999,94625600,124.568314,,
5/28/21,251,252.080002,249.559998,249.679993,18270200,247.65773,125.57,125.800003,124.550003,124.610001,71311100,123.902115,,
6/1/21,251.229996,251.289993,246.960007,247.399994,23213300,245.39621,125.080002,125.349998,123.940002,124.279999,67637100,123.573997,,
6/2/21,248.130005,249.270004,245.839996,247.300003,19406700,245.297012,124.279999,125.239998,124.050003,125.059998,59278900,124.349556,,
6/3/21,245.220001,246.339996,243,245.710007,25307700,243.719925,124.68,124.849998,123.129997,123.540001,76229200,122.838203,,
6/4/21,247.759995,251.649994,247.509995,250.789993,25281100,248.758743,124.07,126.160004,123.849998,125.889999,75169300,125.17485,,
6/7/21,249.979996,254.089996,249.809998,253.809998,23079200,251.754272,126.169998,126.32,124.830002,125.900002,71057600,125.184792,,
6/8/21,255.160004,256.01001,252.509995,252.570007,22455000,250.524338,126.599998,128.460007,126.209999,126.739998,74403800,126.020012,,
6/9/21,253.809998,255.529999,253.210007,253.589996,17937600,251.536072,127.209999,127.75,126.519997,127.129997,56877900,126.407799,,
6/10/21,254.289993,257.459991,253.669998,257.23999,24563600,255.156494,127.019997,128.190002,125.940002,126.110001,71186400,125.393593,,
6/11/21,257.98999,258.48999,256.609985,257.890015,18999700,255.801254,126.529999,127.440002,126.099998,127.349998,53522400,126.626549,,
6/14/21,257.899994,259.950012,256.799988,259.890015,19150500,257.785065,127.82,130.539993,127.07,130.479996,96906500,129.73877,,
6/15/21,259.769989,259.98999,257.679993,258.359985,18038900,256.267426,129.940002,130.600006,129.389999,129.639999,62746300,128.903534,,
6/16/21,259.399994,260.579987,254.419998,257.380005,27220000,255.29538,130.369995,130.889999,128.460007,130.149994,91815000,129.410645,,
6/17/21,256.070007,261.75,256.01001,260.899994,27565500,258.786865,129.800003,132.550003,129.649994,131.789993,96721700,131.041321,,
6/18/21,259.630005,262.299988,258.75,259.429993,37202200,257.328766,130.710007,131.509995,130.240005,130.460007,108953300,129.718887,,
6/21/21,259.820007,263.519989,257.920013,262.630005,26696100,260.502838,130.300003,132.410004,129.210007,132.300003,79663300,131.548431,,
6/22/21,262.720001,265.790009,262.399994,265.51001,24694100,263.359528,132.130005,134.080002,131.619995,133.979996,74783600,133.218872,,
6/23/21,265.98999,266.829987,264.429993,265.269989,19518700,263.12149,133.770004,134.320007,133.229996,133.699997,60214200,132.940491,,
6/24/21,266.160004,267.850006,265.470001,266.690002,21446900,264.529968,134.449997,134.639999,132.929993,133.410004,68711000,132.65213,,
6/25/21,266.230011,267.25,264.76001,265.019989,25611100,262.873535,133.460007,133.889999,132.809998,133.110001,70783700,132.353836,,
6/28/21,266.190002,268.899994,265.910004,268.720001,19590000,266.543518,133.410004,135.25,133.350006,134.779999,62111300,134.014359,,
6/29/21,268.869995,271.649994,267.980011,271.399994,19937800,269.201813,134.800003,136.490005,134.350006,136.330002,64556100,135.555542,,
6/30/21,270.690002,271.359985,269.600006,270.899994,21656500,268.705841,136.169998,137.410004,135.869995,136.960007,63261400,136.181961,,
7/1/21,269.609985,271.839996,269.600006,271.600006,16725300,269.400208,136.600006,137.330002,135.759995,137.270004,52485800,136.490204,,
7/2/21,272.820007,278,272.5,277.649994,26458000,275.401184,137.899994,140,137.75,139.960007,78852600,139.164917,,
7/6/21,278.029999,279.369995,274.299988,277.660004,31565600,275.411133,140.070007,143.149994,140.070007,142.020004,108181800,141.213211,,
7/7/21,279.399994,280.690002,277.149994,279.929993,23260000,277.66272,143.539993,144.889999,142.660004,144.570007,104911600,143.748734,,
7/8/21,276.899994,278.730011,274.869995,277.420013,24618600,275.173065,141.580002,144.059998,140.669998,143.240005,105575500,142.426285,,
7/9/21,275.720001,278.049988,275.320007,277.940002,23916700,275.688843,142.75,145.649994,142.649994,145.110001,99890800,144.285675,,
7/12/21,279.160004,279.769989,276.579987,277.320007,18931700,275.073883,146.210007,146.320007,144,144.5,76299700,143.679123,,
7/13/21,277.519989,282.850006,277.390015,280.980011,26120100,278.704193,144.029999,147.460007,143.630005,145.639999,100827100,144.812653,,
7/14/21,282.350006,283.660004,280.549988,282.51001,23113700,280.221832,148.100006,149.570007,147.679993,149.149994,127050800,148.302704,,
7/15/21,282,282.51001,279.829987,281.029999,22604200,278.753815,149.240005,150,147.089996,148.479996,106820300,147.63652,,
7/16/21,282.070007,284.100006,279.459991,280.75,26186800,278.476105,148.460007,149.759995,145.880005,146.389999,93251400,145.558395,,
7/19/21,278.929993,280.369995,274.450012,277.01001,32935600,274.766388,143.75,144.070007,141.669998,142.449997,121434600,141.640762,,
7/20/21,278.029999,280.970001,276.26001,279.320007,26259700,277.057648,143.460007,147.100006,142.960007,146.149994,96350000,145.319748,,
7/21/21,278.899994,281.519989,277.290009,281.399994,24364300,279.120819,145.529999,146.130005,144.630005,145.399994,74993500,144.574005,,
7/22/21,283.839996,286.420013,283.420013,286.140015,23384100,283.822449,145.940002,148.199997,145.809998,146.800003,77338200,145.966064,,
7/23/21,287.369995,289.98999,286.5,289.670013,22768100,287.323822,147.550003,148.720001,146.919998,148.559998,71447400,147.716049,,
7/26/21,289,289.690002,286.640015,289.049988,23176100,286.708832,148.270004,149.830002,147.699997,148.990005,72434100,148.143631,,
7/27/21,289.429993,289.579987,282.950012,286.540009,33604100,284.219177,149.119995,149.210007,145.550003,146.770004,104818600,145.936249,,
7/28/21,288.98999,290.149994,283.829987,286.220001,33566900,283.901764,144.809998,146.970001,142.539993,144.979996,118931200,144.156387,,
7/29/21,286.23999,288.619995,286.079987,286.5,18168300,284.179535,144.690002,146.550003,144.580002,145.639999,56699500,144.812653,,
7/30/21,285.170013,286.660004,283.910004,284.910004,20944800,282.602417,144.380005,146.330002,144.110001,145.860001,70440600,145.031403,,
8/2/21,286.359985,286.769989,283.73999,284.820007,16267400,282.513153,146.360001,146.949997,145.25,145.520004,62880000,144.693344,,
8/3/21,285.420013,287.230011,284,287.119995,17879000,284.794525,145.809998,148.039993,145.179993,147.360001,64786600,146.522888,,
8/4/21,286.220001,287.589996,284.649994,286.51001,16191300,284.189453,147.270004,147.789993,146.279999,146.949997,56368300,146.115219,,
8/5/21,286.880005,289.630005,286.100006,289.519989,13900200,287.175049,146.979996,147.839996,146.169998,147.059998,46397700,146.224579,,
8/6/21,288.51001,289.5,287.619995,289.459991,16589300,287.11554,146.350006,147.110001,145.630005,146.139999,54126800,145.527527,,
8/9/21,289.75,291.549988,287.809998,288.329987,16117600,285.994659,146.199997,146.699997,145.520004,146.089996,48908700,145.477722,,
8/10/21,288.799988,289.25,285.200012,286.440002,18616600,284.120026,146.440002,147.710007,145.300003,145.600006,69023100,144.989792,,
8/11/21,287.209991,288.660004,285.859985,286.950012,13955900,284.625885,146.050003,146.720001,145.529999,145.860001,48493500,145.248703,,
8/12/21,286.630005,289.970001,286.339996,289.809998,14561300,287.462738,146.190002,149.050003,145.839996,148.889999,72282600,148.266006,,
8/13/21,289.480011,292.899994,289.299988,292.850006,18249000,290.478088,148.970001,149.440002,148.270004,149.100006,59375000,148.475128,,
8/16/21,293.190002,294.820007,290.019989,294.600006,22507600,292.213928,148.539993,151.190002,146.470001,151.119995,103296000,150.486649,,
8/17/21,292.390015,293.429993,291.079987,293.079987,20075300,290.706207,150.229996,151.679993,149.089996,150.190002,92229700,149.560562,,
8/18/21,292.040009,294.820007,290.269989,290.730011,21813000,288.927338,149.800003,150.720001,146.149994,146.360001,86326000,145.746613,,
8/19/21,288.690002,297.470001,288.640015,296.769989,29850500,294.92984,145.029999,148,144.5,146.699997,86960300,146.085175,,
8/20/21,299.720001,305.839996,298.059998,304.359985,40817600,302.472778,147.440002,148.5,146.779999,148.190002,60549600,147.568924,,
8/23/21,303.25,305.399994,301.850006,304.649994,22830200,302.761017,148.309998,150.190002,147.889999,149.710007,60131800,149.082581,,
8/24/21,305.019989,305.649994,302,302.619995,18175800,300.743591,149.449997,150.860001,149.149994,149.619995,48606400,148.992935,,
8/25/21,304.299988,304.589996,300.420013,302.01001,20006100,300.137421,149.809998,150.320007,147.800003,148.360001,58991300,147.73822,,
8/26/21,300.98999,302.429993,298.950012,299.089996,17666100,297.235504,148.350006,149.119995,147.509995,147.539993,48597200,146.921646,,
8/27/21,298.98999,300.869995,296.829987,299.720001,22605700,297.861572,147.479996,148.75,146.830002,148.600006,55802400,147.977219,,
8/30/21,301.119995,304.220001,301.059998,303.589996,16348100,301.707581,149,153.490005,148.610001,153.119995,90956700,152.478256,,
8/31/21,304.420013,304.5,301.5,301.880005,26285300,300.008209,152.660004,152.800003,151.289993,151.830002,86453100,151.19368,,
9/1/21,302.869995,305.190002,301.48999,301.829987,18983800,299.958496,152.830002,154.979996,152.339996,152.509995,80313700,151.870819,,
9/2/21,302.200012,303.359985,300.179993,301.149994,16285600,299.282715,153.869995,154.720001,152.399994,153.649994,71115500,153.006042,,
9/3/21,300.98999,302.600006,300.26001,301.140015,14747900,299.272827,153.759995,154.630005,153.089996,154.300003,57808700,153.65332,,
9/7/21,301.01001,301.089996,298.200012,300.179993,17180400,298.318695,154.970001,157.259995,154.389999,156.690002,82278300,156.033325,,
9/8/21,299.779999,300.609985,297.470001,300.209991,15046800,298.348511,156.979996,157.039993,153.979996,155.110001,74420200,154.459915,,
9/9/21,300.820007,302.140015,297,297.25,19927000,295.406921,155.490005,156.110001,153.949997,154.070007,57305700,153.424286,,
9/10/21,298.420013,299.920013,295.380005,295.709991,19633400,293.876434,155,155.479996,148.699997,148.970001,140893200,148.345657,,
9/13/21,297.549988,298.540009,294.079987,296.98999,23652900,295.148499,150.630005,151.419998,148.75,149.550003,102404300,148.923233,,
9/14/21,299.559998,301.390015,298.100006,299.790009,21853400,297.931183,150.350006,151.070007,146.910004,148.119995,109296300,147.499222,,
9/15/21,303.26001,305.320007,301.820007,304.820007,28356300,302.929962,148.559998,149.440002,146.369995,149.029999,83281300,148.405396,,
9/16/21,303.76001,305.309998,300.76001,305.220001,19550800,303.327484,148.440002,148.970001,147.220001,148.789993,68034100,148.166397,,
9/17/21,304.170013,304.5,299.529999,299.869995,41372500,298.010651,148.820007,148.820007,145.759995,146.059998,129868800,145.447845,,
9/20/21,296.329987,298.720001,289.519989,294.299988,38278700,292.475159,143.800003,144.839996,141.270004,142.940002,123478900,142.340927,,
9/21/21,295.690002,297.540009,294.070007,294.799988,22364100,292.972046,143.929993,144.600006,142.779999,143.429993,75834000,142.828873,,
9/22/21,296.730011,300.220001,294.51001,298.579987,26626300,296.728638,144.449997,146.429993,143.699997,145.850006,76404300,145.238739,,
9/23/21,298.850006,300.899994,297.529999,299.559998,18604600,297.702545,146.649994,147.080002,145.639999,146.830002,64838200,146.21463,,
9/24/21,298.230011,299.799988,296.929993,299.350006,14999000,297.493866,145.660004,147.470001,145.559998,146.919998,53477900,146.304245,,
9/27/21,296.140015,296.470001,292.940002,294.170013,23571700,292.346008,145.470001,145.960007,143.820007,145.369995,74150700,144.760757,,
9/28/21,289.799988,290.779999,282.75,283.519989,43186200,281.762024,143.25,144.75,141.690002,141.910004,108972300,141.315262,,
9/29/21,285.100006,286.769989,283.01001,284,26353700,282.239044,142.470001,144.449997,142.029999,142.830002,74602000,142.2314,,
9/30/21,285.709991,287.829987,281.619995,281.920013,32343600,280.171967,143.660004,144.380005,141.279999,141.5,89056700,140.906967,,
10/1/21,282.119995,289.980011,281.290009,289.100006,30086300,287.307434,141.899994,142.919998,139.110001,142.649994,94639600,142.052139,,
10/4/21,287.399994,287.75,280.25,283.109985,31350700,281.354553,141.759995,142.210007,138.270004,139.139999,98322000,138.556854,,
10/5/21,284.049988,290.399994,284.049988,288.76001,24993000,286.969574,139.490005,142.240005,139.360001,141.110001,80861100,140.518616,,
10/6/21,285.779999,293.630005,285.51001,293.109985,28002600,291.292542,139.470001,142.149994,138.369995,142,83221100,141.404877,,
10/7/21,295.179993,296.640015,293.920013,294.850006,20430500,293.02179,143.059998,144.220001,142.720001,143.289993,61732700,142.689453,,
10/8/21,296.220001,296.640015,293.76001,294.850006,17685700,293.02179,144.029999,144.179993,142.559998,142.899994,58773200,142.301086,,
10/11/21,292.920013,297.970001,292.75,294.230011,19298600,292.40564,142.270004,144.809998,141.809998,142.809998,64452200,142.211487,,
10/12/21,295.339996,295.440002,292.350006,292.880005,17974100,291.063995,143.229996,143.25,141.039993,141.509995,73035900,140.916916,,
10/13/21,294.910004,297.279999,293.48999,296.309998,23416300,294.472748,141.240005,141.399994,139.199997,140.910004,78762700,140.319443,,
10/14/21,299.209991,303.269989,297.829987,302.75,27262900,300.872772,142.110001,143.880005,141.509995,143.759995,69907100,143.157486,,
10/15/21,302.339996,304.450012,300.519989,304.209991,25384800,302.32373,143.770004,144.899994,143.509995,144.839996,67940300,144.232986,,
10/18/21,303.570007,308.209991,302.690002,307.290009,22729300,305.384644,143.449997,146.839996,143.160004,146.550003,85589200,145.935806,,
10/19/21,308.350006,309.299988,307.220001,308.230011,17682100,306.318848,147.009995,149.169998,146.550003,148.759995,76378900,148.136536,,
10/20/21,309.209991,309.700012,306.109985,307.410004,16537100,305.503906,148.699997,149.75,148.119995,149.259995,58418800,148.634445,,
10/21/21,307.170013,311.019989,306.359985,310.76001,16918100,308.83313,148.809998,149.639999,147.869995,149.479996,61421000,148.853531,,
10/22/21,310.399994,311.089996,307.799988,309.160004,17449300,307.243042,149.690002,150.179993,148.639999,148.690002,58883400,148.066849,,
10/25/21,309.359985,309.399994,306.459991,308.130005,17554500,306.219452,148.679993,149.369995,147.619995,148.639999,50720600,148.017059,,
10/26/21,311,312.399994,308.600006,310.109985,28107300,308.187134,149.330002,150.839996,149.009995,149.320007,60893400,148.694199,,
10/27/21,316,326.100006,316,323.170013,52588700,321.166229,149.360001,149.729996,148.490005,148.850006,56094900,148.226181,,
10/28/21,324.329987,324.869995,321.359985,324.350006,26297900,322.338867,149.820007,153.169998,149.720001,152.570007,100077900,151.930573,,
10/29/21,324.130005,332,323.899994,331.619995,34766000,329.563782,147.220001,149.940002,146.410004,149.800003,124953200,149.17218,,
11/1/21,331.359985,331.48999,326.369995,329.369995,27073200,327.327728,148.990005,149.699997,147.800003,148.960007,74588300,148.335709,,
11/2/21,330.309998,333.450012,330,333.130005,26487100,331.064423,148.660004,151.570007,148.649994,150.020004,69122000,149.391266,,
11/3/21,333.899994,334.899994,330.649994,334,21500100,331.929016,150.389999,151.970001,149.820007,151.490005,54511500,150.855103,,
11/4/21,332.890015,336.540009,329.51001,336.440002,23992200,334.353882,151.580002,152.429993,150.639999,150.960007,60394600,150.327332,,
11/5/21,338.51001,338.790009,334.420013,336.059998,22570100,333.976257,151.889999,152.199997,150.059998,151.279999,65463900,150.865845,,
11/8/21,337.299988,337.649994,334.440002,336.98999,20897000,334.900482,151.410004,151.570007,150.160004,150.440002,55020900,150.028152,,
11/9/21,337.109985,338.720001,334.529999,335.950012,21307400,333.866943,150.199997,151.429993,150.059998,150.809998,56787900,150.397125,,
11/10/21,334.570007,334.630005,329.920013,330.799988,25500900,328.748871,150.020004,150.130005,147.850006,147.919998,65187100,147.515045,,
11/11/21,331.25,333.769989,330.51001,332.429993,16849800,330.368744,148.960007,149.429993,147.679993,147.869995,41000000,147.465179,,
11/12/21,333.920013,337.230011,333.790009,336.720001,23831000,334.632172,148.429993,150.399994,147.479996,149.990005,63804000,149.579376,,
11/15/21,337.540009,337.880005,334.029999,336.070007,16723000,333.986206,150.369995,151.880005,149.429993,150,59222800,149.58934,,
11/16/21,335.679993,340.670013,335.51001,339.51001,20886800,337.404877,149.940002,151.490005,149.339996,151,59256200,150.586609,,
11/17/21,338.940002,342.190002,338,339.119995,19053400,337.63385,151,155,150.990005,153.490005,88807000,153.069794,,
11/18/21,338.179993,342.450012,337.119995,341.269989,22463500,339.774414,153.710007,158.669998,153.050003,157.869995,137827700,157.43779,,
11/19/21,342.640015,345.100006,342.200012,343.109985,21963400,341.606384,157.649994,161.020004,156.529999,160.550003,117305600,160.110474,,
11/22/21,344.619995,349.670013,339.549988,339.829987,31031100,338.340729,161.679993,165.699997,161,161.020004,117467900,160.579178,,
11/23/21,337.049988,339.450012,333.559998,337.679993,30427600,336.200165,161.119995,161.800003,159.059998,161.410004,96041900,160.968109,,
11/24/21,336.279999,338.160004,333.910004,337.910004,21661300,336.429169,160.75,162.139999,159.639999,161.940002,69463600,161.496674,,
11/26/21,334.350006,337.929993,328.119995,329.679993,24217200,328.235229,159.570007,160.449997,156.360001,156.809998,76959800,156.380707,,
11/29/21,334.940002,339.029999,334.73999,336.630005,28563500,335.154785,159.369995,161.190002,158.789993,160.240005,88748200,159.801315,,
11/30/21,335.320007,337.779999,328.98999,330.589996,42885600,329.141235,159.990005,165.520004,159.919998,165.300003,174048100,164.847473,,
12/1/21,335.130005,339.279999,329.390015,330.079987,33337600,328.633484,167.479996,170.300003,164.529999,164.770004,152052500,164.318924,,
12/2/21,330.299988,333.48999,327.799988,329.48999,30766000,328.046051,158.740005,164.199997,157.800003,163.759995,136739200,163.311676,,
12/3/21,331.98999,332.700012,318.029999,323.01001,41779300,321.594482,164.020004,164.960007,159.720001,161.839996,118023100,161.396927,,
12/6/21,323.950012,327.450012,319.230011,326.190002,30032600,324.760529,164.289993,167.880005,164.279999,165.320007,107497000,164.867416,,
12/7/21,331.640015,335.799988,330.100006,334.920013,31021900,333.452271,169.080002,171.580002,168.339996,171.179993,120405400,170.711349,,
12/8/21,335.309998,335.5,330.799988,334.970001,24761000,333.502045,172.130005,175.960007,170.699997,175.080002,116998900,174.600693,,
12/9/21,334.410004,336.48999,332.119995,333.100006,22214200,331.640228,174.910004,176.75,173.919998,174.559998,108923700,174.082108,,
12/10/21,334.980011,343,334.790009,342.540009,38095700,341.038879,175.210007,179.630005,174.690002,179.449997,115402700,178.958725,,
12/13/21,340.679993,343.790009,339.079987,339.399994,28899400,337.912628,181.119995,182.130005,175.529999,175.740005,153237000,175.258881,,
12/14/21,333.220001,334.640015,324.109985,328.339996,44438700,326.901093,175.25,177.740005,172.210007,174.330002,139380400,173.852753,,
12/15/21,328.609985,335.190002,324.5,334.649994,35381100,333.183441,175.110001,179.5,172.309998,179.300003,131063300,178.809143,,
12/16/21,335.709991,336.76001,323.019989,324.899994,35034800,323.476166,179.279999,181.139999,170.75,172.259995,150185800,171.788406,,
12/17/21,320.880005,324.920013,317.25,323.799988,47750300,322.380981,169.929993,173.470001,169.690002,171.139999,195432700,170.671478,,
12/20/21,320.049988,322.799988,317.570007,319.910004,28326500,318.508026,168.279999,170.580002,167.460007,169.75,107499100,169.285278,,
12/21/21,323.290009,327.730011,319.799988,327.290009,24740600,325.855713,171.559998,173.199997,169.119995,172.990005,91185900,172.516403,,
12/22/21,328.299988,333.609985,325.75,333.200012,24831500,331.739838,173.039993,175.860001,172.149994,175.639999,92135300,175.159149,,
12/23/21,332.75,336.390015,332.730011,334.690002,19617800,333.223267,175.850006,176.850006,175.270004,176.279999,68356600,175.797409,,
12/27/21,335.459991,342.480011,335.429993,342.450012,19947000,340.94928,177.089996,180.419998,177.070007,180.330002,74919600,179.836319,,
12/28/21,343.149994,343.809998,340.320007,341.25,15661500,339.754517,180.160004,181.330002,178.529999,179.289993,79144300,178.799149,,
12/29/21,341.299988,344.299988,339.679993,341.950012,15042000,340.451477,179.330002,180.630005,178.139999,179.380005,62348900,178.888916,,